0.002083, 0
0.002206, 0
0.002160, 0
0.002120, 0
0.002112, 0
0.002134, 0
0.002110, 0
0.002109, 0
0.002108, 0
0.002108, 0
0.002106, 0
0.002106, 0
0.002106, 0
0.002106, 0
0.002106, 0
0.002107, 0
0.002108, 0
0.002108, 0
0.002110, 0
0.002108, 0
0.002107, 0
0.002126, 0
0.002115, 0
0.002112, 0
0.002109, 0
0.002110, 0
0.002106, 0
0.002108, 0
0.002120, 0
0.002118, 0
0.002117, 0
0.002116, 0
0.002117, 0
0.002117, 0
0.002117, 0
0.002116, 0
0.002119, 0
0.002117, 0
0.002118, 0
0.002117, 0
0.002118, 0
0.002119, 0
0.002117, 0
0.002117, 0
0.002120, 0
0.002118, 0
0.002119, 0
0.002118, 0
0.002120, 0
0.002120, 0
0.002119, 0
0.002119, 0
0.002118, 0
0.002119, 0
0.002118, 0
0.002118, 0
0.002118, 0
0.002124, 0
0.002116, 0
0.002115, 0
0.002116, 0
0.002115, 0
0.002119, 0
0.002114, 0
0.002116, 0
0.002116, 0
0.002115, 0
0.002114, 0
0.002117, 0
0.002115, 0
0.002117, 0
0.002117, 0
0.002117, 0
0.002117, 0
0.002115, 0
0.002116, 0
0.002115, 0
0.002115, 0
0.002116, 0
0.002115, 0
0.002117, 0
0.002116, 0
0.002115, 0
0.002114, 0
0.002114, 0
0.002114, 0
0.002114, 0
0.002115, 0
0.002116, 0
0.002115, 0
0.002115, 0
0.002128, 0
0.002115, 0
0.002114, 0
0.002118, 0
0.002114, 0
0.002114, 0
0.002114, 0
0.002113, 0
0.002116, 0
0.002114, 0
0.002115, 0
0.002115, 0
0.002114, 0
0.002117, 0
0.002115, 0
0.002117, 0
0.002116, 0
0.002117, 0
0.002119, 0
0.002117, 0
0.002117, 0
0.002116, 0
0.002116, 0
0.002117, 0
0.002115, 0
0.002118, 0
0.002115, 0
0.002114, 0
0.002114, 0
0.002114, 0
0.002114, 0
0.002114, 0
0.002115, 0
0.002118, 0
0.002117, 0
0.002116, 0
0.002125, 0
0.002122, 0
0.002116, 0
0.002115, 0
0.002117, 0
0.002117, 0
0.002116, 0
0.002115, 0
0.002118, 0
