0.002083, 309312
0.016850, 466189
0.018976, 462253
0.019505, 461139
0.019182, 458745
0.018556, 457260
0.018269, 455852
0.018849, 453024
0.018347, 452596
0.020458, 450452
0.018794, 452625
0.018348, 452574
0.019113, 450422
0.019171, 448847
0.018082, 446710
0.018300, 444564
0.018543, 443269
0.018107, 441488
0.017913, 440778
0.018080, 437200
0.018274, 435748
0.017616, 434716
0.017869, 433336
0.018056, 433326
0.017751, 430635
0.018202, 429607
0.017685, 426998
0.017976, 426714
0.017326, 426176
0.017460, 425827
0.017595, 425435
0.018015, 425441
0.017602, 424583
0.017273, 421253
0.017382, 419255
0.017300, 417673
0.017547, 416843
0.017088, 415543
0.017597, 414089
0.019051, 413902
0.017423, 414637
0.017343, 411299
0.017316, 410020
0.017876, 404602
0.016890, 405595
0.016968, 405308
0.017212, 405658
0.016819, 405039
0.017046, 401745
0.016651, 399007
0.017590, 400374
0.016641, 398655
0.017307, 398426
0.016490, 396023
0.016278, 394701
0.016441, 393473
0.016225, 392912
0.016247, 391613
0.016241, 392316
0.016431, 391127
0.016561, 390560
0.016331, 387581
0.016067, 387371
0.016025, 387366
0.016168, 387323
0.016336, 387057
0.016193, 383947
0.016517, 383814
0.015874, 382812
0.015972, 381233
0.016782, 379661
0.015859, 382014
0.016641, 381801
0.016068, 381574
0.015998, 381802
0.016026, 380100
0.015863, 377016
0.016221, 375215
0.015696, 375362
0.015765, 375117
0.015949, 373804
0.016811, 373087
0.015644, 372497
0.015799, 371566
0.015635, 372053
0.015890, 371545
0.015549, 371559
0.015652, 371270
0.015594, 371771
0.015615, 370768
0.015488, 368655
0.015570, 366046
0.015303, 366370
0.015365, 366880
0.015370, 365543
0.015469, 364779
0.015377, 363868
0.015604, 364461
0.015463, 364189
0.015621, 363217
0.015324, 364652
0.015557, 362849
0.015588, 361837
0.015468, 360890
0.015453, 360705
0.015147, 360142
0.015099, 360874
0.015456, 359349
0.015180, 359743
0.015294, 359503
0.015074, 359654
0.015179, 359815
0.015109, 359325
0.016236, 358177
0.015278, 358547
0.015485, 358313
0.015227, 357346
0.014926, 356624
0.015374, 357277
0.015356, 357298
0.014961, 356149
0.015023, 356002
0.014907, 355265
